process_name,file_name,prompting_technique,step_name,ethical_value,score,explanation,quotes
Gemma-2.5Pro,budget_preparation_process_budget_preparation_process_114.gv,chain_of_verification,Obtain Approval from Top Management,fairness,9,This is the final and most powerful opportunity to ensure the budget is fair. Management has the authority and duty to review and correct any inequities in resource allocation before the budget is implemented.,obtaining approval from top management
Gemma-2.5Pro,budget_preparation_process_budget_preparation_process_114.gv,chain_of_verification,Obtain Approval from Top Management,trust,9,"Approval from top management is a signal to the entire organization that the budget is sound and equitable. If this approval is seen as a rubber stamp or biased, it can severely erode trust in leadership.",obtaining approval from top management
Gemma-2.5Pro,budget_preparation_process_budget_preparation_process_114.gv,tree_of_thoughts,Set Target Date for Approval,responsibility,6,Setting a target date establishes a clear timeline and assigns a proactive obligation to all participants for the timely completion of the budget. It is a foundational step for process management and responsibility.,It begins when you set target date for approval.
Gemma-2.5Pro,budget_preparation_process_budget_preparation_process_114.gv,tree_of_thoughts,Set Target Date for Approval,transparency,5,"This step makes the overall timeline for the budget process explicit and known to stakeholders, contributing to the openness and traceability of the governance framework.",It begins when you set target date for approval.
Gemma-2.5Pro,budget_preparation_process_budget_preparation_process_114.gv,tree_of_thoughts,Evaluate Significant Variances,responsibility,9,"This is a critical control mechanism. It imposes an obligation to investigate and understand deviations from previous plans, ensuring that the new budget is informed by past performance and that corrective actions are considered.",evaluating any significant variances should be done.
Gemma-2.5Pro,budget_preparation_process_budget_preparation_process_114.gv,tree_of_thoughts,Evaluate Significant Variances,accountability,9,This step directly enforces accountability by creating a formal checkpoint to review past financial performance and hold relevant units or individuals answerable for significant deviations from the plan.,evaluating any significant variances should be done.
Gemma-2.5Pro,budget_preparation_process_budget_preparation_process_114.gv,tree_of_thoughts,Evaluate Significant Variances,trust,8,"By analyzing variances, the process demonstrates a commitment to fact-based, data-driven planning rather than arbitrary decision-making. This builds trust in the integrity and reliability of the financial governance system.",evaluating any significant variances should be done.
Gemma-2.5Pro,budget_preparation_process_budget_preparation_process_114.gv,tree_of_thoughts,Define Goals,transparency,8,"Defining goals makes the strategic intentions behind the budget explicit and open to scrutiny. It ensures that the 'why' behind financial allocations is clear and traceable, which is a cornerstone of transparent governance.",defining three to five goals
Gemma-2.5Pro,budget_preparation_process_budget_preparation_process_114.gv,tree_of_thoughts,Define Goals,fairness,7,The explicit definition of goals provides a framework to assess whether the allocation of resources and focus is equitable and just across different departments and strategic priorities.,defining three to five goals
Gemma-2.5Pro,budget_preparation_process_budget_preparation_process_114.gv,tree_of_thoughts,Define Goals,responsibility,7,"This step assigns a clear purpose to the budget, creating a shared responsibility among stakeholders to work towards these declared objectives. The budget becomes a tool for executing a shared mission.",defining three to five goals
Gemma-2.5Pro,budget_preparation_process_budget_preparation_process_114.gv,tree_of_thoughts,Determine Ways of Achieving Goals,responsibility,8,"This step translates abstract goals into concrete plans, creating a clear obligation for operational units to execute specific actions. It connects strategy to execution, which is vital for responsible management.",determining ways of achieving the goals.
Gemma-2.5Pro,budget_preparation_process_budget_preparation_process_114.gv,tree_of_thoughts,Determine Ways of Achieving Goals,transparency,7,"By outlining the methods for achieving goals, the process makes the logic of its operational plan traceable and understandable. It explains how resources will be used to produce results.",determining ways of achieving the goals.
